PMID	Relationship_Count	Relationships
21796367	8	SNAI1->CDH1(Unknown); SNAI1->CDH2(Unknown); SNAI2->CDH1(Unknown); SNAI2->CDH2(Unknown); TWIST1->CDH1(Unknown); TWIST1->CDH2(Unknown); TWIST2->CDH1(Unknown); TWIST2->CDH2(Unknown)
21796614	1	MYCN->DKK3(Repression)
21799768	2	JUNB->IL4(Activation); SATB1->IL4(Activation)
21799854	3	KLF6->CGB5(Activation); KLF6->PSG3(Activation); KLF6->PSG5(Activation)
21801305	5	ATF4->ATF3(Activation); ATF4->SIRT1(Repression); ATF4->SIRT2(Repression); DDIT3->SIRT1(Repression); DDIT3->SIRT2(Repression)
21801849	1	TWIST2->POSTN(Unknown)
21809344	2	AR->PIP(Unknown); RUNX2->PIP(Unknown)
21810449	1	SIRT1->SELE(Unknown)
21811562	1	GATA6->DKK1(Unknown)
21814574	1	ERG->CRISP3(Unknown)
21824252	4	FOXA1->GCG(Unknown); ISL1->GCG(Unknown); PAX6->GCG(Unknown); POU3F4->GCG(Unknown)
21826097	2	EGR1->SPRY1(Unknown); EGR3->SPRY1(Unknown)
21829524	1	SP1->P4HA1(Activation)
21830322	1	MAFA->INS(Unknown)
21830402	1	SP1->CDKN2A(Activation)
21831840	3	SP1->MET(Activation); SP1->MET(Repression); TP53->MET(Repression)
21832040	1	REST->PENK(Repression)
21832174	1	FOXP2->MET(Repression)
21833841	1	STAT3->GFAP(Activation)
21837767	2	FOXC1->FOXO1(Unknown); PITX2->PLOD1(Unknown)
21839814	1	YY1->POSTN(Repression)
21840940	1	PPARA->MMP9(Repression)
21841196	1	ATF6->WBP1(Activation)
21841822	1	SIRT1->FOXO3(Repression)
21846680	1	ELK4->MCL1(Unknown)
21846773	1	DNMT1->CDH1(Unknown)
21847359	1	EHMT2->SIAH1(Repression)
21852362	2	JUND->GAST(Activation); MEN1->GAST(Repression)
21852380	1	YY1->CREBBP(Repression)
21854868	1	SP1->ADAM10(Activation)
21856289	1	NR0B1->NR1H4(Repression)
21856782	2	MYC->BMI1(Activation); MYCN->BMI1(Activation)
21858148	1	APC->DLG1(Unknown)
21858218	3	EP300->CDKN1A(Unknown); SP1->CDKN1A(Unknown); TP53->CDKN1A(Unknown)
21858676	1	IRF1->TNFSF10(Activation)
21859835	3	TP53->BAX(Unknown); TP53->BCL2(Unknown); TP53->CASP3(Unknown)
21860067	2	GLI1->H2AFX(Repression); GLI2->H2AFX(Repression)
21860419	4	FOXM1->VEGFA(Unknown); FOXM1->VEGFB(Unknown); FOXO3->VEGFA(Unknown); FOXO3->VEGFB(Unknown)
21862621	4	FOXL2->CCND2(Repression); FOXL2->CYP11A1(Repression); FOXL2->CYP19A1(Repression); FOXL2->STAR(Repression)
21862876	2	MYCN->TP53(Activation); MYCN->TP53(Repression)
21866569	1	ATF4->BGLAP(Unknown)
21868761	1	KLF5->NOTCH1(Activation)
21873665	1	PITX2->SLC13A3(Unknown)
21873975	1	BACH1->MMP1(Activation)
21873977	1	RUNX1->CD34(Activation)
21874531	1	MYC->ODC1(Activation)
21876555	4	TWIST1->AKT2(Activation); TWIST1->BMI1(Activation); TWIST1->CDH1(Repression); TWIST1->YBX1(Activation)
21876729	1	PAX2->ADAM10(Unknown)
21876767	1	TRIM28->ID1(Unknown)
21878508	1	POLR1A->E2F1(Repression)
21878622	2	ATF2->ITGB8(Unknown); JUN->ITGB8(Unknown)
21880579	2	PAX2->ADAM10(Unknown); PAX2->L1CAM(Unknown)
21881539	1	NR1D1->ARNTL(Repression)
21883892	2	HDAC2->ALOX5(Activation); HDAC3->ALOX5(Activation)
21886810	4	CUX1->ECT2(Unknown); CUX1->RACGAP1(Unknown); E2F1->ECT2(Unknown); E2F1->RACGAP1(Unknown)
21892208	1	GATA3->LOX(Repression)
21896617	1	SSB->LAMB1(Activation)
21896644	1	TRIB3->SMAD3(Unknown)
21900384	1	SP1->POR(Unknown)
21900401	4	ARID1A->CDKN1A(Unknown); ARID1A->SMAD3(Unknown); TP53->CDKN1A(Unknown); TP53->SMAD3(Unknown)
21901488	1	ESR1->FOXP1(Activation)
21903722	2	EZH2->IGFBP1(Unknown); EZH2->PRL(Unknown)
21908575	2	MYCN->LRRN3(Repression); PIAS2->LRRN3(Repression)
21908606	1	ZIC2->TCF4(Repression)
21909421	2	FUS->AR(Unknown); FUS->KLK3(Unknown)
21910056	1	MITF->TYR(Unknown)
21912613	2	BCL3->CTCF(Repression); NFKB1->CTCF(Repression)
21914189	2	NCOA3->BRCA1(Unknown); TP53BP1->BRCA1(Unknown)
21918739	1	SOX10->GJB1(Repression)
21920351	1	NR1I2->CYP3A4(Unknown)
21925595	1	NFE2L2->CXCL8(Activation)
21930963	1	TBX21->NELFCD(Unknown)
21931630	4	HIF1A->TWIST1(Unknown); HIF1A->TWIST2(Unknown); TWIST1->RUNX2(Repression); TWIST2->RUNX2(Repression)
21931711	2	MAZ->HRAS(Activation); SP1->HRAS(Activation)
21933022	2	MYC->CCND1(Unknown); MYC->MAPK1(Unknown)
21935467	1	SMAD4->UCP2(Unknown)
21941003	2	DDIT3->TNFRSF10B(Activation); DDIT3->TNFRSF10B(Repression)
21944426	1	STAT3->DNMT1(Activation)
21945409	1	HEY1->BMP2(Repression)
21947321	1	SRY->PROM1(Unknown)
21947652	2	ESR1->RET(Unknown); FOXA1->RET(Unknown)
21951574	1	KLF5->CCNB1(Activation)
21953443	1	MYB->ICAM1(Repression)
21953450	2	NFIX->CHI3L1(Activation); STAT3->CHI3L1(Activation)
21953463	1	SMURF2->KLF5(Repression)
21963718	3	NFKB1->MMP9(Activation); RELA->MMP9(Activation); SP1->MMP9(Activation)
21964930	1	TP53->BGLAP(Activation)
21965087	1	PAX3->MITF(Activation)
21965674	1	SATB2->TP63(Repression)
21965678	1	MTA1->SUMO2(Activation)
21966512	1	ATF4->DDIT3(Activation)
21968601	1	SMAD4->TGFB1(Unknown)
21968973	1	NKX2-3->EGR1(Unknown)
21976667	1	MYC->NDRG1(Unknown)
21981678	1	AR->KLK3(Unknown)
21982894	2	BACH1->HMOX1(Repression); NFE2L2->HMOX1(Activation)
21983012	2	CEBPA->LEP(Activation); DDIT3->CEBPA(Repression)
21983014	4	EGR1->PTGES(Activation); HDAC1->EGR1(Repression); NFKB1->EGR1(Repression); RELA->EGR1(Repression)
21983072	1	EGR1->GGPS1(Unknown)
21984905	6	AIP->GREB1(Repression); AIP->NFKB2(Repression); AIP->RSF1(Repression); AIP->TFF1(Repression); ESR1->GREB1(Unknown); ESR1->TFF1(Unknown)
21990073	1	PARP1->HTR1A(Repression)
21993313	3	PML->HCK(Unknown); RARA->HCK(Unknown); SPI1->HCK(Unknown)
21993662	1	HOXA10->TP53(Activation)
21996064	1	HDAC1->CYP3A4(Unknown)
22000024	4	EP300->CDKN1A(Unknown); EP300->CDKN2B(Unknown); ZBTB17->CDKN1A(Unknown); ZBTB17->CDKN2B(Unknown)
22001128	2	NFKB1->PTGS2(Activation); RELA->PTGS2(Activation)
22001597	2	NFKB1->ICAM1(Activation); RELA->ICAM1(Activation)
22002246	1	STAT1->IRF1(Repression)
22009481	2	TRIM16->DES(Repression); TRIM16->VIM(Repression)
22010578	1	ARID3A->PML(Activation)
22012259	1	MITF->HIF1A(Activation)
22015605	1	SOX2->DKK1(Activation)
22019592	1	SP1->PSIP1(Unknown)
22020934	1	PGR->DUSP1(Activation)
22022583	1	STAT1->CXCL10(Repression)
22023334	1	PROX1->NR1I2(Repression)
22024429	1	RORA->NR1D1(Activation)
22025675	2	HDAC1->EGFR(Repression); KLF10->EGFR(Repression)
22027828	1	HDAC3->LGALS9(Unknown)
22027994	1	CREB1->NMNAT2(Unknown)
22028770	1	ATF4->APOE(Activation)
22030357	2	SP1->OXTR(Unknown); SP1->PTEN(Unknown)
22036566	1	GATA1->SMAD1(Unknown)
22037484	1	USF1->EXT1(Unknown)
22049076	1	MKL1->COL1A1(Activation)
22055460	1	STAT3->PTEN(Activation)
22056872	1	TWIST1->ESR1(Repression)
22056874	1	GLI1->CYR61(Activation)
22056878	1	FOXO3->BIRC5(Unknown)
22064865	2	CIITA->SIRT1(Repression); HIC1->SIRT1(Unknown)
22065573	2	YY1->IFNB1(Unknown); YY1->IRF7(Unknown)
22068426	2	HHEX->HNF4A(Activation); SOX17->HNF4A(Activation)
22071692	1	VHL->TP53(Unknown)
22074556	3	SNAI2->CXCL12(Activation); SNAI2->CXCR4(Activation); SNAI2->MMP9(Activation)
22075620	1	SPI1->MAPK1(Repression)
22075993	2	ETV4->EGLN1(Unknown); HIF1A->EGLN1(Unknown)
22078444	2	ING4->NGF(Repression); ING4->NTRK1(Repression)
22078940	2	MSX1->ZHX2(Unknown); XBP1->ZHX2(Unknown)
22079628	1	ATF4->SIGMAR1(Activation)
22081074	4	PTTG1->CDC42(Activation); PTTG1->DOCK1(Activation); PTTG1->RAC1(Activation); PTTG1->RHOA(Activation)
22084312	1	SP1->FAS(Activation)
22085718	2	PCGF2->HOXA7(Activation); PCGF2->HOXA7(Repression)
22085933	1	OTX2->PAX6(Activation)
22098624	3	SOX4->AXIN2(Unknown); SOX4->DHX9(Unknown); SOX4->DICER1(Unknown)
22099628	1	ESR2->INSR(Repression)
22100912	2	TCF4->HECA(Repression); TCF7L2->HECA(Repression)
22102282	1	MED1->AR(Unknown)
22102412	1	ATF6->BGLAP(Unknown)
22105366	1	STAT3->IL6(Unknown)
22105368	7	PAX5->BAX(Activation); PAX5->BCL2(Repression); PAX5->CCND1(Repression); PAX5->CDKN1A(Activation); PAX5->MMP1(Repression); PAX5->TIMP1(Activation); PAX5->TP53(Activation)
22108824	2	ETS2->MMP2(Unknown); ETS2->MYC(Unknown)
22115973	1	MITF->SERPINF1(Activation)
22117196	1	NOTCH3->HES1(Repression)
22119392	2	NFKB1->TF(Unknown); RELA->TF(Unknown)
22120723	8	BRCA1->CDH3(Repression); BRCA1->CXCL1(Repression); BRCA1->FOXC1(Repression); BRCA1->FOXC2(Repression); GATA3->CDH3(Repression); GATA3->CXCL1(Repression); GATA3->FOXC1(Repression); GATA3->FOXC2(Repression)
22122911	1	DBP->ACKR1(Unknown)
22128141	1	ATF4->MCL1(Unknown)
22129966	1	HSF1->GUCA2B(Repression)
22130667	1	TCF12->CDH1(Repression)
22136275	1	E2F1->MCPH1(Activation)
22140263	1	CREB1->IL10(Activation)
22140532	1	ERG->PIM1(Activation)
22144178	1	KLF9->PMAIP1(Repression)
22144423	3	EZH2->ALDH1A1(Repression); EZH2->DACT3(Repression); EZH2->SSTR1(Repression)
22146591	2	MYC->BAG2(Unknown); SP1->BAG2(Unknown)
22147512	1	ZEB1->CDH1(Unknown)
22149272	1	SIRT1->PER1(Activation)
22153697	2	SREBF1->LDLR(Activation); SREBF2->LDLR(Activation)
22154511	2	EP300->ABCB1(Unknown); NFYA->ABCB1(Unknown)
22157808	1	LEF1->CYLD(Repression)
22158872	2	NFKB1->CCR7(Unknown); RELA->CCR7(Unknown)
22159226	2	NR4A1->BABAM2(Repression); NR4A1->RNF7(Repression)
22159227	2	E2F1->ERCC1(Activation); KAT5->ERCC1(Activation)
22159350	1	PARP1->SERPINE1(Activation)
22159867	1	REST->TUBB3(Unknown)
22162396	3	NANOG->L1TD1(Unknown); POU5F1->L1TD1(Unknown); SOX2->L1TD1(Unknown)
22162832	1	YY1->GBP1(Unknown)
22169038	1	NHLH2->MAOA(Activation)
22169226	1	STAT3->CFB(Activation)
22169551	2	MYC->EBNA1BP2(Activation); RB1->EBNA1BP2(Activation)
22169644	2	KLF6->CERS2(Activation); SP1->CERS2(Activation)
22170434	1	MYC->UBE2C(Activation)
22170594	1	KLF4->CDKN1B(Activation)
22171134	1	RUNX3->WNT4(Repression)
22171135	2	FOS->SOX7(Activation); JUN->SOX7(Activation)
22172637	1	HDAC7->HIF1A(Repression)
22174013	2	NR2E3->ESR1(Unknown); PIAS3->ESR1(Unknown)
22174370	1	XPC->CASP2(Repression)
22178155	1	EVX1->GSC(Repression)
22179221	1	STAT3->SOCS3(Activation)
22179484	1	ESR1->CDK4(Unknown)
22179513	3	NKX3-1->CCND1(Repression); NKX3-1->FOS(Repression); NKX3-1->IGF1R(Repression)
22179832	1	AR->KLK3(Activation)
22180176	1	TP53->MDM2(Unknown)
22182512	1	IRF1->VCAM1(Unknown)
22184093	1	SOX2->MMP3(Activation)
22184113	1	MTA1->RNF144A(Repression)
22184117	2	HIC1->EPHA2(Repression); MTA1->EPHA2(Repression)
22187427	4	CTCF->PBXIP1(Unknown); CTCF->PBXIP1(Unknown); GATA1->PBXIP1(Unknown); GATA1->PBXIP1(Unknown)
22190856	1	SP1->CXADR(Unknown)
22194926	1	AR->SRD5A3(Unknown)
22198637	1	ARNTL2->SERPINE1(Activation)
22199144	3	HMGA1->POU1F1(Activation); HMGA2->POU1F1(Activation); POU1F1->POU1F1(Activation)
22199242	1	ZEB1->COL4A3(Unknown)
22200613	6	IRF1->CCNB1(Repression); IRF1->CCNE1(Repression); IRF1->CDK1(Repression); IRF1->CDK2(Repression); IRF1->CDK4(Repression); IRF1->E2F1(Repression)
22205655	1	YBX1->E2F1(Unknown)
22205702	1	STAT3->CDH1(Unknown)
22207128	3	E2F1->TERT(Activation); E2F1->TERT(Repression); MYC->TERT(Activation)
22208359	2	IRF3->TLR3(Unknown); IRF3->TLR4(Unknown)
22209504	1	SOX9->CEACAM1(Unknown)
22210320	1	HNF4A->SHBG(Activation)
22211962	1	KLF6->MMP9(Repression)
22213192	1	ZNF24->CCND1(Activation)
22213313	1	VDR->CDH1(Activation)
22213475	2	NCOA3->BCL2(Activation); NFE2L2->GSS(Unknown)
22214847	2	CBX7->CCNE1(Repression); HDAC2->CCNE1(Repression)
22215184	1	CDX1->POSTN(Unknown)
22215485	1	SRY->SOX9(Activation)
22216287	2	ESR1->PMAIP1(Activation); MYC->PMAIP1(Activation)
22217447	1	GATA1->CCR3(Unknown)
22218594	2	STAT3->CCND1(Activation); STAT3->CDK4(Activation)
22222375	2	ELK1->EZH2(Activation); EZH2->RUNX3(Repression)
22223137	1	TP53->MDM2(Activation)
22223473	1	PITX3->TH(Activation)
22223884	4	NFKB1->FN1(Unknown); PARP1->FN1(Unknown); RELA->FN1(Unknown); SNAI1->FN1(Unknown)
22226971	1	GATA3->IL4(Unknown)
22227038	3	ZEB2->CDH1(Repression); ZEB2->ITGA5(Activation); ZEB2->VIM(Activation)
22227292	1	HSF1->POLK(Activation)
22227581	1	SP1->MMP11(Activation)
22228178	1	EGR1->SLC4A2(Activation)
22232078	1	TP63->TCF4(Activation)
22233381	1	ATF4->FGF21(Activation)
22234890	6	HLTF->HERC2(Unknown); HLTF->OCA2(Activation); LEF1->HERC2(Unknown); LEF1->OCA2(Activation); MITF->HERC2(Unknown); MITF->OCA2(Activation)
22235125	4	ERG->CXCL8(Repression); ERG->ENG(Activation); ERG->ICAM1(Repression); ERG->VWF(Activation)
22235304	1	GATA1->ZNF268(Repression)
22236966	1	HIPK2->VIM(Repression)
22240809	2	NFKB1->CCL20(Unknown); RELA->CCL20(Unknown)
22240811	1	PPARG->ATP2A2(Unknown)
22241470	1	HMGA2->SNAI1(Unknown)
22241525	1	E2F1->TP53(Unknown)
22245379	1	AR->KLK3(Unknown)
22245592	4	SIRT1->CTNNB1(Repression); SIRT1->EGLN1(Repression); SIRT1->HIF1A(Activation); SIRT1->MYC(Repression)
22247069	2	HDGF->CDH1(Repression); HDGF->VIM(Activation)
22248096	3	NR1I2->CCL2(Repression); NR1I2->NFKB1(Repression); NR1I2->RELA(Repression)
22249256	1	SIRT1->CDH1(Repression)
22249617	1	HMGA1->CDC25A(Activation)
22253230	1	RELA->TWIST1(Activation)
22253417	2	CREM->STAR(Unknown); YY1->STAR(Unknown)
22253918	1	DDIT3->MCL1(Unknown)
22258560	1	USF1->TBX21(Unknown)
22259223	2	MITF->TYR(Unknown); OTX2->TYR(Activation)
22265740	1	SOX2->NTRK3(Activation)
22265908	1	DDIT3->NOS3(Repression)
22265968	1	NR1H4->STK11(Activation)
22268124	1	FOXA2->MMP7(Activation)
22269951	2	HOXA9->SELE(Unknown); HOXA9->VCAM1(Unknown)
22270071	2	NFKB1->TSLP(Unknown); RELA->TSLP(Unknown)
22270366	2	ETS1->MMP13(Activation); ETS1->MMP9(Activation)
22273698	1	STAT3->PIM1(Activation)
22274925	2	DNMT1->RUNX3(Unknown); HDAC1->RUNX3(Unknown)
22275252	1	SP1->BACE1(Activation)
22276142	2	HMGA1->CDH1(Repression); HMGA1->TWIST1(Activation)
22277651	4	KLF6->CDH1(Unknown); KLF6->CDKN1A(Unknown); LCOR->CDH1(Unknown); LCOR->CDKN1A(Unknown)
22282354	2	SP1->AGTR1(Activation); SP1->AGTR1(Repression)
22282656	1	AR->PTPN1(Unknown)
22284678	4	MYC->IPO7(Activation); MYC->XPO1(Activation); TP53->IPO7(Repression); TP53->XPO1(Repression)
22284746	1	CLOCK->TPO(Unknown)
22285937	1	NR1I2->IL10(Activation)
22286099	1	LIMD1->HIF1A(Repression)
22286757	1	UHRF1->PPARG(Repression)
22286765	1	SIX1->CDH1(Repression)
22288532	1	SREBF2->PCSK9(Activation)
22290434	1	POU3F2->PAX3(Unknown)
22291912	2	IRF1->SOCS2(Activation); IRF3->SOCS2(Activation)
22291955	1	NR1H4->ABCC4(Repression)
22291976	1	NFRKB->JUN(Activation)
22292071	1	YY1->CYP3A5(Unknown)
22293114	1	TGIF1->SOX3(Repression)
22295844	2	HIF1A->CDH1(Repression); HIF1A->VIM(Activation)
22303449	3	GATA4->FGF10(Unknown); ISL1->FGF10(Unknown); TBX20->FGF10(Unknown)
22306268	2	NFKB1->CCND1(Activation); RELA->CCND1(Activation)
22306510	2	FOXP3->ZNF205(Unknown); GABPA->ZNF205(Unknown)
22310660	1	E2F1->TLR3(Repression)
22311737	2	POU5F1->ITGA6(Activation); SOX2->ITGA6(Activation)
22313360	1	WT1->ADGRE5(Activation)
22313388	5	STAT3->BCL2(Repression); STAT3->CCND1(Repression); STAT3->FAS(Repression); STAT3->MCL1(Repression); STAT3->VEGFA(Repression)
22317895	1	STAT3->MYC(Repression)
22323082	2	EWSR1->PHLDA1(Repression); FLI1->PHLDA1(Repression)
22326557	1	CDX2->MEP1A(Activation)
22326918	1	TRAF6->VEGFA(Repression)
22327296	1	MEN1->JUND(Repression)
22327514	1	EWSR1->EGR2(Unknown)
22328086	1	HDAC2->DNMT1(Repression)
22328338	1	DDIT3->TNFRSF10B(Unknown)
22328717	1	NR3C1->BRCA1(Activation)
22328728	1	SIRT1->HBE1(Repression)
22329840	2	ESR1->YWHAQ(Unknown); PGR->YWHAQ(Unknown)
22330135	1	STAT3->IKBKE(Activation)
22330642	1	PGR->ATP1B1(Unknown)
22334592	9	SP1->BIRC5(Unknown); SP1->CCND1(Unknown); SP1->FGFR3(Unknown); SP3->BIRC5(Unknown); SP3->CCND1(Unknown); SP3->FGFR3(Unknown); SP4->BIRC5(Unknown); SP4->CCND1(Unknown); SP4->FGFR3(Unknown)
22334658	1	AR->EP300(Activation)
22336944	2	TP53->DDB2(Unknown); TP53->XPC(Unknown)
22340043	2	NFKB1->CXCL8(Activation); RELA->CXCL8(Activation)
22345406	1	NR3C2->CABIN1(Repression)
22347430	1	CEBPD->DDIT3(Repression)
22348324	1	PGR->ABCG2(Unknown)
22348975	5	JUN->NOX5(Activation); NFKB1->NOX5(Activation); RELA->NOX5(Activation); STAT1->NOX5(Activation); STAT3->NOX5(Activation)
22354960	2	JUN->ETS2(Unknown); JUN->SYK(Unknown)
22357705	4	HNF1A->MTTP(Activation); HNF4A->MTTP(Activation); NR2F1->DR1(Repression); NR2F1->MTTP(Repression)
22362778	1	ATM->PCNA(Unknown)
22363173	1	STAT3->IL6(Unknown)
22363646	1	ATF4->SIRT1(Activation)
22367195	1	IRF1->POLH(Unknown)
22371403	1	MITF->TYRP1(Activation)
22371483	2	MYC->CDKN1A(Repression); TFAP2C->CDKN1A(Repression)
22378194	6	NANOG->FGF4(Activation); NANOG->KLF2(Activation); NANOG->MTF2(Activation); NANOG->POU5F1(Activation); NANOG->SOX1(Activation); NANOG->YES1(Activation)
22381696	1	NANOG->CCND1(Unknown)
22382027	1	SP1->CXCL14(Activation)
22384255	1	KAT2B->ZEB1(Repression)
22384858	1	TCF3->MYC(Activation)
22387547	5	ERCC2->BAX(Activation); ERCC2->BCL2(Repression); ERCC2->CDKN1A(Activation); ERCC2->LAMTOR5(Repression); ERCC2->TP53(Activation)
22387692	2	ARNT->CA9(Activation); ARNT->CYP1A1(Activation)
22389255	2	E2F1->HMGA1(Activation); SP1->HMGA1(Unknown)
22391244	1	IRF1->DDX58(Activation)
22391641	3	ESR1->AR(Activation); ESR1->ZEB1(Activation); ZEB1->AR(Unknown)
22393258	1	HMGN1->PCNA(Unknown)
22395148	2	MYC->CDK4(Activation); MYC->CDK6(Activation)
22395608	1	RUNX1->MYH10(Repression)
22399227	1	SP1->HTT(Activation)
22401280	1	STAT3->CYR61(Unknown)
22406477	2	ZHX2->CCNA2(Repression); ZHX2->CCNE1(Repression)
22406829	3	NFKB1->THBD(Repression); RELA->THBD(Repression); SP1->THBD(Activation)
22407433	2	KLF4->CDH1(Activation); KLF4->MMP2(Activation)
22411991	1	SKI->MDM2(Activation)
22412893	3	NFYA->STK11(Unknown); NFYB->STK11(Unknown); SP1->STK11(Unknown)
22415074	5	SP1->CCND1(Unknown); SP1->CDKN1B(Unknown); SP1->PDGFB(Unknown); SP1->TGFB1(Unknown); SP1->TIMP1(Unknown)
22415835	3	RFX1->FGF1(Unknown); RFX2->FGF1(Unknown); RFX3->FGF1(Unknown)
22419072	3	HDAC1->CD1D(Repression); HDAC2->CD1D(Repression); SP1->CD1D(Activation)
22419172	1	ZNF202->POMGNT1(Repression)
22419735	1	STAT5B->IGF1(Activation)
22422937	1	HDAC1->SPP1(Repression)
22426484	1	STAT2->RCAN1(Unknown)
22427816	4	NR0B1->CYP19A1(Repression); NR0B1->STAR(Repression); NR5A1->CYP19A1(Repression); NR5A1->STAR(Repression)
22431021	1	SP1->DHCR24(Activation)
22431737	2	EGR1->CACNA1H(Unknown); REST->CACNA1H(Unknown)
22431919	4	EGR1->BCAR1(Activation); EGR1->RBL2(Activation); NAB2->BCAR1(Activation); NAB2->RBL2(Activation)
22433566	1	ELK1->ZFP36(Unknown)
22442257	1	ILF3->BIRC5(Activation)
22446105	1	DLX3->CGA(Activation)
22446378	3	GATA3->CHST4(Activation); SP1->CHST4(Activation); TBX21->CHST4(Activation)
22446629	1	MYC->CDC25C(Activation)
22447046	1	E2F4->CDK2(Unknown)
22449968	1	KLF4->IL1B(Repression)
22455953	1	MSX1->DKK1(Repression)
22456196	1	SRF->FHL2(Unknown)
22459801	4	NFE2L2->GCLC(Repression); NFE2L2->GSTA1(Repression); NFE2L2->HMOX1(Repression); NFE2L2->NQO1(Repression)
22460558	1	USF1->FOXA2(Activation)
22461910	1	FOXM1->CDKN2A(Repression)
22464952	1	E2F1->IRF3(Repression)
22465052	1	STAT3->MCL1(Unknown)
22466647	1	SIX1->VEGFC(Activation)
22467534	1	YY1->IL1B(Unknown)
22467868	2	LIN28A->CCND1(Unknown); LIN28A->CDC25A(Unknown)
22468095	1	TFAP2A->DCBLD2(Activation)
22469622	1	NR3C2->LCN2(Unknown)
22470139	5	WWTR1->ASNS(Repression); WWTR1->BAK1(Activation); WWTR1->BAX(Activation); WWTR1->LTBR(Activation); WWTR1->SMAD3(Activation)
22473899	1	AR->KLK3(Unknown)
22475756	3	PTTG1->CCNB1(Activation); PTTG1->CDK1(Activation); PTTG1->MYC(Activation)
22479354	1	STAT1->GLS(Unknown)
22479382	1	RUNX3->ICAM3(Repression)
22482402	1	TFDP3->MAP1LC3B(Activation)
22483234	1	TP53->SLC2A1(Repression)
22483777	4	SIRT1->CFLAR(Activation); SIRT1->MCL1(Activation); SIRT1->MYC(Repression); SIRT1->TNFRSF10B(Repression)
22484158	1	NFE2L2->HMOX1(Activation)
22488473	2	ASH1L->TGFB1(Unknown); ASH1L->TIMP1(Unknown)
22493267	1	RUNX1->BAALC(Activation)
22493372	8	FOSL2->BCL6(Activation); FOSL2->CCR4(Activation); FOSL2->MDM2(Activation); FOSL2->MYB(Activation); JUND->BCL6(Activation); JUND->CCR4(Activation); JUND->MDM2(Activation); JUND->MYB(Activation)
22493435	3	NFE2L2->CAT(Activation); NFE2L2->SOD1(Activation); NFE2L2->SOD2(Activation)
22504301	1	STAT3->BCL2(Activation)
22505648	1	EZH2->PEBP1(Repression)
22508987	4	E2F1->AR(Unknown); E2F1->CCNB1(Unknown); E2F4->AR(Unknown); E2F4->CCNB1(Unknown)
22510021	1	CREM->SLC5A5(Repression)
22510409	1	SIRT1->HIC1(Unknown)
22510410	3	EGR2->SCD5(Repression); SCD5->EGR2(Unknown); SREBF1->SCD5(Activation)
22513850	1	HMGA2->IGF2BP2(Unknown)
22514714	1	EZH2->ADAMTS1(Repression)
22516378	2	MYB->NR3C1(Unknown); NR3C1->NR3C1(Unknown)
22517897	3	LMO2->ELK1(Unknown); LMO2->LEF1(Repression); LMO2->NFATC1(Activation)
22521434	1	TP63->VDR(Activation)
22521571	2	TBX21->IFNG(Unknown); TBX21->IL4(Unknown)
22522926	1	PPARG->FGF1(Unknown)
22523547	1	SRY->WDR5(Activation)
22526585	1	PER1->SLC5A1(Repression)
22528486	1	NPM1->ATF5(Repression)
22529297	1	VDR->FOXP3(Unknown)
22530004	1	NFYA->HSPA5(Unknown)
22531782	1	CHD4->RNF8(Unknown)
22532168	1	REST->LIN28A(Repression)
22532570	4	TP53->BAX(Activation); TP53->CDKN1A(Activation); TP53->MDM2(Activation); TP53->TP53(Activation)
22535646	3	LHX2->POU1F1(Activation); LHX2->PRL(Activation); LHX2->TSHB(Activation)
22535956	1	GLI3->VMP1(Activation)
22537161	2	E2F1->MUC4(Activation); STAT1->MUC4(Activation)
22539979	1	NF1->PPP2R2D(Unknown)
22539995	4	GATA4->FABP2(Activation); GATA4->SI(Activation); PIAS1->FABP2(Activation); PIAS1->SI(Activation)
22542550	3	PGR->CCND1(Unknown); PGR->EGFR(Unknown); PGR->VEGFA(Unknown)
22542624	1	SOX2->ASXL1(Activation)
22545246	2	MYC->SRSF1(Activation); SRSF1->MYC(Unknown)
22547075	3	NFKB1->IL6(Activation); RELA->IL6(Activation); STAT3->IL6(Activation)
22547704	3	IRF1->IFNB1(Unknown); IRF7->IFNB1(Unknown); RELA->IFNB1(Unknown)
22547830	5	CDX2->FUT2(Activation); MYC->FUT3(Activation); MYC->ST3GAL1(Activation); MYC->ST3GAL3(Activation); MYC->ST3GAL4(Activation)
22550165	2	JUN->CDK5R1(Unknown); JUN->DDX21(Unknown)
22551568	2	NR4A1->MMP2(Activation); NR4A1->TIMP2(Activation)
22551584	1	ID2->SNAI1(Activation)
22553354	6	SP1->ERBB2(Activation); SP1->YY1(Activation); SP3->ERBB2(Activation); SP3->YY1(Activation); SP4->ERBB2(Activation); SP4->YY1(Activation)
22554932	1	STAT3->SHH(Activation)
22563729	1	VDR->TRPV6(Unknown)
22564731	1	SIRT1->HYOU1(Activation)
22564762	1	PIAS4->VDR(Unknown)
22568433	1	SRY->TH(Unknown)
22568493	1	CEBPA->ID1(Unknown)
22574173	2	NRF1->SPAST(Activation); SOX11->SPAST(Activation)
22577344	4	CREB1->FOXA1(Unknown); FOS->FOXA1(Unknown); TFAP2A->ERBB2(Unknown); TFAP2A->FOXA1(Unknown)
22580340	4	CDX2->GSPT1(Unknown); CDX2->GSTP1(Unknown); CDX2->SP1(Unknown); SP1->GSPT1(Unknown)
22580610	1	YY1->EGFR(Activation)
22581642	1	HIF1A->WASF3(Activation)
22583549	1	SATB1->CDK4(Activation)
